,Title,Year,Summary,Short Summary,Genres,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
617,Central Intelligence,2016,"Calvin Joyner was voted in high school the guy most likely to succeed. 20 years later he's an accountant. As his high school reunion approaches, he tries to make contact with his old schoolmates. And someone named Bob Stone contacts him. He says that he was known as Robbie Weirdicht in school. Calvin remembers that he was picked on, as a matter of fact after an extremely nasty prank he left school. They agree to meet and Calvin is surprised by how much he has changed. Bob asks Calvin to help him out. He says yes and the next thing he knows some men burst into his home. They're CIA, the one in charge is looking for Stone, she says he's a rogue agent. When they can't find Bob they leave. Later he approaches Calvin telling him, he is not a rogue agent, he's trying to find a person known as the Black Badger who is planning to sell some information that in the wrong hands can be disastrous. so he needs Calvin's help to stop him. Calvin's not sure whom he should believe.","After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",Action|Comedy|Crime,tt1489889,107,0FKctBraQj0,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Central-Intelligence-Movie-Poster.jpg,Rawson Marshall Thurber,Ike Barinholtz,Dwayne Johnson|Kevin Hart
618,The Shallows,2016,"In the taut thriller The Shallows, when Nancy (Blake Lively) is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.","A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Action|Drama|Horror|Thriller,tt4052882,86,vPOpE-_42as,6.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Shallows-Movie-Poster.jpg,Jaume Collet-Serra,Anthony Jaswinski,Angelo Josue Lozano Corzo|Blake Lively|Óscar Jaenada
619,Café Society,2016,"In 1930's Hollywood, the powerful agent, Phil Stern, is attending a party and receives a phone call from his sister living in New York. She asks for a job for her son and Phil's nephew, Bobby, who decided to move to Hollywood. Three weeks later Phil schedules a meeting with Bobby and decides to help him. He asks his secretary Veronica ""Vonnie"" to hang around with Bobby, showing him the touristic places. Bobby immediately falls in love with Vonnie, but she tells that she has a boyfriend, a journalist that travels most of the time. However, Vonnie's boyfriend is indeed a married man that is also in love with her and soon she has to make a choice between her two loves.","In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.",Action|Comedy|Drama|Romance,tt4513674,96,Rl4X6pFfmTI,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Café-Society-Movie-Poster.jpg,Woody Allen,Woody Allen,Jesse Eisenberg|Kristen Stewart|Steve Carell
620,Warcraft: The Beginning,2016,"When the world of the Orcs of Draenor is being destroyed by the evil fel magic that uses life-force, the powerful warlock Gul'dan creates a portal to the world of Azeroth and forms the Horde with members of the Orc clans. He also captures many prisoners to keep the portal open. The king of Azeroth, Llane Wrynn and his brother-in-law, Anduin Lothar are informed by the apprentice of magician Khadgar that he has found fel magic in dead bodies and the king decides to summon the Guardian of Tirisfal, Medivh, to protect his kingdom. Lothar and Khadgar head to Kharazhan to meet Medivh and an ominous shadow points a book out to Khadgar, who takes it and hides. Anduin, Khadgar and Medivh and a group of soldiers are attacked by Orcs and they capture the slave Garona, who is released by King Llane, and she shows them the location of the portal. Garona is contacted by the Orc chief of a clan Durotan that wants to meet King Llane to stop the fel magic. Meanwhile Khadgar learns that the gate was ...","As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",Action|Adventure|Fantasy,tt0803096,123,RhFMIRuHAL4,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Warcraft-The-Beginning-Movie-Poster.jpg,Duncan Jones,Charles Leavitt,Ben Foster|Paula Patton|Travis Fimmel
621,X-Men: Apocalypse,2016,"Since the dawn of civilization, he was worshiped as a god. Apocalypse, the first and most powerful mutant from Marvel's X-Men universe, amassed the powers of many other mutants, becoming immortal and invincible. Upon awakening after thousands of years, he is disillusioned with the world as he finds it and recruits a team of powerful mutants, including a disheartened Magneto, to cleanse mankind and create a new world order, over which he will reign. As the fate of the Earth hangs in the balance, Raven with the help of Professor X must lead a team of young X-Men to stop their greatest nemesis and save mankind from complete destruction.","After the re-emergence of the world's first mutant, the world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",Action|Adventure|Sci-Fi,tt3385516,144,bgQcilG-7as,7,https://hydramovies.com/wp-content/uploads/2018/04/X-Men-Apocalypse-Movie-Poster.jpg,Bryan Singer,Simon Kinberg,James McAvoy|Michael Fassbender
622,All the Way,2016,"November 22, 1963. President John F. Kennedy has just been assassinated and Vice President Lyndon Johnson is now President. One of his first acts as President is to reaffirm the US government's intention to pass the Civil Rights Act. This Act was drafted while JFK was in office and gives people of all races the same rights, including voting rights, access to education and access to public facilities. However, he faces strong opposition to the bill, especially from within his own party. He will have to use all his political will and cunning to get it through.",Lyndon Johnson becomes the President of the United States in the chaotic aftermath of John F. Kennedy's assassination and spends his first year in office fighting to pass the Civil Rights Act.,Action|Biography|Drama|History,tt3791216,132,eLwSeF35jfo,7.3,https://hydramovies.com/wp-content/uploads/2018/04/All-the-Way-Movie-Poster.jpg,Jay Roach,Robert Schenkkan,Anthony Mackie|Bryan Cranston|Melissa Leo
326,A Family Man,2016,"As the boss (Willem Dafoe) of a Chicago-based headhunter, Dane Jensen (Gerard Butler), who works at the Blackridge Recruiting agency arranging jobs for engineers, prepares to retire, Jensen vies to achieve his longtime goal of taking over the company going head-to-head with his ambitious rival, Lynn Vogel (Alison Brie). However, Dane's 10-year-old son, Ryan (Maxwell Jenkins), is suddenly diagnosed with cancer and his professional priorities at work and personal priorities at home begin to clash with one another.","A headhunter whose life revolves around closing deals in a survival-of-the-fittest boiler room, battles his top rival for control of their job placement company -- his dream of owning the company clashing with the needs of his family.",Drama,tt1718924,108,zH50qtIyxiI,6.5,https://hydramovies.com/wp-content/uploads/2018/04/A-Family-Man-Movie-Poster.jpg,Mark Williams,Bill Dubuque,Alison Brie|Gerard Butler|Willem Dafoe
624,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"The Turtles continue to live in the shadows and no one knows they were the ones who took down Shredder. Vernon is the one everyone thinks is the one who took Shredder down. April O'Neill does some snooping and learns a scientist named Baxter Stockman is working for Shredder. He plans to break him out while he's being transported. April tells the turtles, who try to stop it but can't. Stockman tries to teleport Shredder but he some how ends up in another dimension and meets a warlord named Krang who instructs Shredder to assemble a teleportation device he sent to Earth a long time ago. He gives Shredder some mutagen which he uses to transform two criminals who were also in the transport with him, Rock Steady and Bebop, into mutants. They then set out to find the device. April saw the transformation while investigating Stockman. She takes the mutagen and is chased by Shredder's minions, the Foot Clan. She is saved by a man named Casey Jones who was the one transporting Shredder. The ...","After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",Action|Adventure|Comedy|Sci-Fi,tt3949660,112,5Sf0ZQfcSrc,6,https://hydramovies.com/wp-content/uploads/2018/04/Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows-Movie-Poster.jpg,Dave Green,Josh Appelbaum,Megan Fox|Will Arnett
627,Our Kind of Traitor,2016,"When Perry and his girlfriend, Gail, cross paths with the charismatic Dima on their Moroccan holiday, the forceful Russian is quick to challenge Perry to a friendly game of tennis. But this innocuous contest is not all it seems - Dima is a long-time servant of the Russian mafia, whose new boss, 'The Prince', wants him and his family dead. His only hope is to ask the unsuspecting Perry to broker him sanctuary with the British intelligence services, in return for exposing a vein of corruption that runs right to the heart of the City of London. Soon they find themselves on a tortuous journey through Paris to a safe house in the Swiss Alps and, with the might of the Russian mafia closing in, begin to realise this particular match has the highest stakes of all.","A couple finds themselves lured into a Russian oligarch's plans to defect, and are soon positioned between the Russian Mafia and the British Secret Service, neither of whom they can trust.",Crime|Drama|Thriller,tt1995390,108,yLkd0bU3EEE,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Our-Kind-of-Traitor-Movie-Poster.jpg,Susanna White,John le Carré,Carlos Acosta|Radivoje Bukvic|Stellan Skarsgård
628,Popstar: Never Stop Never Stopping,2016,"When his new album fails to sell records, pop/rap superstar conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.","When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",Action|Comedy|Music,tt3960412,87,AHC7guX-FCk,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Popstar-Never-Stop-Never-Stopping-Movie-Poster.jpg,Akiva Schaffer,Andy Samberg,Andy Samberg|Jorma Taccone
3403,Undeserved,2016,"Dawn is ready to finish high school when her neglectful, party-loving mother is tragically killed, forcing Dawn to go to live with her Aunt Jamie who co-pastors a church with her husband, Willem. Not long into her stay, things go terribly wrong and Dawn runs away. When Dawn's Aunt Jamie realizes her home was not the safe haven she thought it was, she embarks on a courageous search for Dawn.","Dawn is ready to finish high school when her neglectful, party-loving mother is tragically killed, forcing Dawn to go to live with her Aunt Jamie who co-pastors a church with her husband, ...",Drama,tt5739900,0,rEZ0u0WolIg,6.1,https://hydramovies.com/wp-content/uploads/2018/06/Undeserved-Movie-Poster-2.jpg,Marc Steele,Marc Steele,Mari Ane Anderson|Mason Treviño Brown|Robert Blanche
630,Florence Foster Jenkins,2016,"Florence Foster Jenkins, an heiress from NYC, always wanted to be a concert pianist and play Carnegie Hall. An injury in her youth deterred that dream, so she sets out to sing her way to Carnegie Hall, knowing the only way to get there would be, ""Practice, practice, practice"". Her husband supports her venture, and Florence Foster Jenkins' performance at Carnegie Hall becomes a truly historic event.","The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.",Biography|Comedy|Drama|Music|Romance,tt4136084,111,HszfdNS0JSc,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Florence-Foster-Jenkins-Movie-Poster.jpg,Stephen Frears,Nicholas Martin,Hugh Grant|Meryl Streep|Simon Helberg
